cut	57
Partition 0	3572,3573,3565
Partition 1	3575,3577,3576
Partition 2	3524,3560,3574
Partition 3	3541,3544,3526
Partition 4	3586,3587,3588
Partition 5	3584,3585,3531
Partition 6	3568,3564,3569
Partition 7	3534,3536,3530
Partition 8	3528,3529,3527
Partition 9	3561,3559,3562
Partition 10	3563,3570,3558
Partition 11	3523,3540,3557
Partition 12	3520,3567,3566
Partition 13	3549,3553,3552
Partition 14	3542,3548,3547
Partition 15	3543,3545,3546
Partition 16	3522,3539,3555
Partition 17	3537,3538,3554
Partition 18	3525,3533,3532
Partition 19	3589,3590,3591
Partition 20	3594,3593,3592
Partition 21	3583,3582,3595
Partition 22	3535,3580,3578,3581
Partition 23	3579,3551,3550
Partition 24	3597,3571,3596
Partition 25	3598,3556,3521
