cut	71
Partition 0	7519,7517,7518
Partition 1	7502,7504,7508
Partition 2	7505,7581,7533,7532
Partition 3	7491,7511,7512
Partition 4	7500,7576,7577,7496
Partition 5	7509,7510,7513,7523
Partition 6	7574,7540,7541
Partition 7	7578,7575,7580,7579
Partition 8	7588,7586,7587
Partition 9	7493,7521,7522
Partition 10	7583,7582,7585,7584
Partition 11	7520,7539,7536
Partition 12	7524,7525,7535,7534
Partition 13	7595,7594,7593,7589
Partition 14	7494,7537,7538,7592
Partition 15	7528,7529,7530
Partition 16	7490,7542,7544
Partition 17	7506,7514,7492,7507
Partition 18	7543,7567,7554
Partition 19	7553,7552,7560,7558
Partition 20	7555,7551,7495
Partition 21	7515,7516,7557,7556
Partition 22	7573,7590,7591
Partition 23	7501,7564,7559,7563
Partition 24	7545,7547,7548
Partition 25	7498,7499,7562,7561
Partition 26	7565,7568,7566
Partition 27	7549,7550,7571,7572
Partition 28	7503,7546,7569,7570
Partition 29	7526,7527,7497,7531
