cut	53
Partition 0	3531,3587
Partition 1	3570,3571,3588
Partition 2	3585,3586
Partition 3	3539,3538,3540
Partition 4	3537,3584
Partition 5	3572,3573,3574
Partition 6	3569,3568,3555
Partition 7	3530,3533,3532
Partition 8	3522,3527,3528
Partition 9	3534,3529,3535
Partition 10	3575,3561
Partition 11	3523,3525
Partition 12	3583,3582
Partition 13	3576,3521,3577,3578
Partition 14	3564,3560
Partition 15	3526,3563,3562
Partition 16	3589,3591,3590
Partition 17	3541,3543,3542
Partition 18	3544,3545
Partition 19	3546,3550,3551
Partition 20	3547,3548,3549
Partition 21	3557,3556
Partition 22	3558,3554,3559
Partition 23	3567,3566,3565
Partition 24	3524,3536
Partition 25	3594,3553,3552
Partition 26	3593,3592,3581
Partition 27	3580,3579,3520
