cut	116
Partition 0	2,3,41
Partition 1	24,27,71
Partition 2	15,18,32
Partition 3	75,9,63
Partition 4	4,34,60
Partition 5	74,51,67,69
Partition 6	6,40,29
Partition 7	11,58,30
Partition 8	62,43,8
Partition 9	28,45,47
Partition 10	55,5,59
Partition 11	77,57,70,68
Partition 12	46,31,76
Partition 13	1,12,56
Partition 14	73,22,53,61
Partition 15	7,13,21
Partition 16	49,44,78
Partition 17	38,50,48
Partition 18	26,42,35
Partition 19	16,20,39
Partition 20	0,25,36
Partition 21	23,19,64
Partition 22	54,33,79
Partition 23	65,14,52
Partition 24	10,17,37,72,66
