cut	72
Partition 0	3521,3590
Partition 1	3572,3591,3570
Partition 2	3568,3569,3573
Partition 3	3585,3584,3583
Partition 4	3587,3589,3588
Partition 5	3574,3575,3586
Partition 6	3563,3561,3562
Partition 7	3560,3566,3567
Partition 8	3592,3593,3594
Partition 9	3596,3595,3597
Partition 10	3546,3599,3600
Partition 11	3601,3602,3608
Partition 12	3616,3614,3615
Partition 13	3617,3524,3559
Partition 14	3613,3609,3612
Partition 15	3598,3610,3611
Partition 16	3533,3534,3537
Partition 17	3527,3535,3536
Partition 18	3540,3541,3542
Partition 19	3520,3532,3565,3564
Partition 20	3603,3604
Partition 21	3522,3539,3538
Partition 22	3605,3606,3607
Partition 23	3576,3577,3571
Partition 24	3552,3526,3578
Partition 25	3553,3554,3555
Partition 26	3580,3579,3582
Partition 27	3550,3551,3581
Partition 28	3525,3558,3544
Partition 29	3549,3556,3557
Partition 30	3530,3531,3543
Partition 31	3548,3545,3523
Partition 32	3528,3547,3529
