cut	48
Partition 0	7501,7502
Partition 1	7512,7513
Partition 2	7506,7507
Partition 3	7504,7529
Partition 4	7493,7500,7503
Partition 5	7505,7491
Partition 6	7510,7511
Partition 7	7490,7498
Partition 8	7509,7495
Partition 9	7508,7540
Partition 10	7549,7499
Partition 11	7550,7551,7538
Partition 12	7494,7552,7553
Partition 13	7537,7539
Partition 14	7516,7515
Partition 15	7533,7534
Partition 16	7536,7535
Partition 17	7548,7547
Partition 18	7555,7554
Partition 19	7546,7541
Partition 20	7544,7545,7542,7543
Partition 21	7521,7520
Partition 22	7517,7518,7497
Partition 23	7531,7530
Partition 24	7532,7528,7527
Partition 25	7524,7525
Partition 26	7526,7522,7523
Partition 27	7496
Partition 28	7492,7514,7519
