cut	50
Partition 0	7507,7491
Partition 1	7509,7514,7515
Partition 2	7494,7510,7513
Partition 3	7526,7527
Partition 4	7493,7511,7525
Partition 5	7547,7546,7512
Partition 6	7498,7499
Partition 7	7518,7501,7502
Partition 8	7506,7516,7517
Partition 9	7497,7505
Partition 10	7528,7529,7530
Partition 11	7520,7521
Partition 12	7504,7500,7495,7503
Partition 13	7519,7492
Partition 14	7562,7537,7561
Partition 15	7563,7560,7559
Partition 16	7548,7557,7558
Partition 17	7549,7496
Partition 18	7536,7535
Partition 19	7522,7523,7524,7534
Partition 20	7531,7532,7533
Partition 21	7550,7551,7508
Partition 22	7554,7490,7553
Partition 23	7543,7544
Partition 24	7541,7542,7552
Partition 25	7555,7545,7556
Partition 26	7540,7539,7538
