cut	52
Partition 0	7508,7507
Partition 1	7491,7511,7512
Partition 2	7493,7525
Partition 3	7494,7510
Partition 4	7509,7513,7514
Partition 5	7524,7521
Partition 6	7522,7523,7515
Partition 7	7506,7516
Partition 8	7518,7502,7517
Partition 9	7505,7504
Partition 10	7497,7498,7499
Partition 11	7526,7527
Partition 12	7528,7529,7530
Partition 13	7520,7495,7503
Partition 14	7500,7501
Partition 15	7547,7546
Partition 16	7548,7557,7549
Partition 17	7558,7559
Partition 18	7562,7561,7560
Partition 19	7537,7536
Partition 20	7534,7535
Partition 21	7563,7519,7492
Partition 22	7532,7533
Partition 23	7490,7531,7553
Partition 24	7555,7556
Partition 25	7550,7551,7554
Partition 26	7496,7540,7539
Partition 27	7544,7545
Partition 28	7552,7538
Partition 29	7541,7542,7543
