cut	63
Partition 0	3617,3616,3524,3559
Partition 1	3614,3615,3613,3612
Partition 2	3598,3610,3597,3611
Partition 3	3602,3608,3609
Partition 4	3562,3601,3600
Partition 5	3545,3546,3523,3599
Partition 6	3521,3572,3570
Partition 7	3592,3593,3594
Partition 8	3590,3591,3596,3595
Partition 9	3560,3566,3563,3561
Partition 10	3587,3589,3588,3567
Partition 11	3573,3585,3584,3583
Partition 12	3568,3569,3574,3575,3586
Partition 13	3558,3544,3557
Partition 14	3565,3564,3525
Partition 15	3550,3551,3581,3582
Partition 16	3580,3578,3579
Partition 17	3605,3606,3571,3607
Partition 18	3576,3603,3604,3577
Partition 19	3541,3536,3537,3542
Partition 20	3530,3528,3547,3529
Partition 21	3527,3535,3531,3543
Partition 22	3540,3522,3539,3538
Partition 23	3520,3532,3533,3534
Partition 24	3552,3553,3526,3554
Partition 25	3549,3556,3548,3555
