cut	50
Partition 0	3534,3536,3529,3530
Partition 1	3527,3564,3569
Partition 2	3561,3562,3563,3570
Partition 3	3520,3559,3566,3558
Partition 4	3541,3567,3568,3540
Partition 5	3560,3544,3565
Partition 6	3523,3526,3531,3557
Partition 7	3574,3575,3577,3576
Partition 8	3524,3528,3572,3573
Partition 9	3584,3586,3585,3587,3588
Partition 10	3535,3580,3578,3581
Partition 11	3579,3551,3552,3550
Partition 12	3598,3556,3597,3521
Partition 13	3583,3594,3593,3592
Partition 14	3582,3595,3571,3596
Partition 15	3522,3539,3555,3554
Partition 16	3537,3538,3533,3532
Partition 17	3589,3590,3591,3525
Partition 18	3547,3543,3545,3546
Partition 19	3542,3548,3549,3553
