cut	31
Partition 0	3588,3587,3532,3546,3545
Partition 1	3520,3571,3585,3586
Partition 2	3580,3581,3582,3583,3584
Partition 3	3537,3538,3539,3522,3541
Partition 4	3535,3543,3534,3544,3542,3533
Partition 5	3572,3573,3578,3577
Partition 6	3575,3576,3540,3525,3579
Partition 7	3547,3548,3549,3550,3551
Partition 8	3556,3559,3557,3558,3555
Partition 9	3554,3560,3570,3568,3569
Partition 10	3565,3566,3526,3564,3567
Partition 11	3561,3521,3563,3574,3562
Partition 12	3523,3536,3527,3531,3528
Partition 13	3524,3529,3552,3530,3553
