cut	50
Partition 0	3543,3544,3542
Partition 1	3523,3574,3572
Partition 2	3527,3528,3529
Partition 3	3567,3530,3531
Partition 4	3525,3579,3580
Partition 5	3566,3556,3557
Partition 6	3524,3551,3552
Partition 7	3587,3589,3588
Partition 8	3573,3591,3590
Partition 9	3534,3522,3533
Partition 10	3535,3541,3540
Partition 11	3521,3532,3539
Partition 12	3536,3537,3538
Partition 13	3592,3526,3593
Partition 14	3571,3585,3586
Partition 15	3568,3569,3570
Partition 16	3575,3584,3583
Partition 17	3576,3577,3578
Partition 18	3581,3582,3520
Partition 19	3598,3597,3596
Partition 20	3550,3545,3546
Partition 21	3564,3565,3595,3594
Partition 22	3562,3561,3563
Partition 23	3553,3554,3555
Partition 24	3547,3548,3549
Partition 25	3559,3560,3558
