cut	38
Partition 0	3537,3536,3577
Partition 1	3532,3522,3540,3524
Partition 2	3531,3538,3539
Partition 3	3520,3579,3568,3578
Partition 4	3533,3529,3530
Partition 5	3527,3528,3534
Partition 6	3526,3542,3541
Partition 7	3543,3535,3545,3544
Partition 8	3585,3584,3546,3583
Partition 9	3562,3563,3564
Partition 10	3560,3561,3559
Partition 11	3556,3557,3555
Partition 12	3574,3575,3576
Partition 13	3558,3525,3567,3521,3569
Partition 14	3573,3580,3581
Partition 15	3554,3565,3566,3582
Partition 16	3551,3552,3553
Partition 17	3547,3549,3548,3550
Partition 18	3523,3572,3571,3570
