cut	68
Partition 0	3560,3571,3570
Partition 1	3535,3536,3537
Partition 2	3538,3539,3540,3548
Partition 3	3565,3566,3569
Partition 4	3563,3562,3541,3561
Partition 5	3547,3542,3544,3592
Partition 6	3545,3546,3543,3523
Partition 7	3581,3582,3580
Partition 8	3584,3583,3557
Partition 9	3555,3556,3564,3558
Partition 10	3605,3526,3606
Partition 11	3603,3604,3607,3608
Partition 12	3559,3533,3578,3579
Partition 13	3586,3587,3534
Partition 14	3602,3601,3591
Partition 15	3597,3600,3598,3599
Partition 16	3594,3593,3595
Partition 17	3617,3616,3618
Partition 18	3614,3615,3609
Partition 19	3567,3554,3568
Partition 20	3575,3576,3553,3524,3552
Partition 21	3621,3574,3620
Partition 22	3589,3590,3619,3588
Partition 23	3520,3585,3610,3522
Partition 24	3611,3612,3613
Partition 25	3528,3596,3527,3577
Partition 26	3525,3529,3531
Partition 27	3521,3530,3549
Partition 28	3573,3572,3550,3551,3532
