cut	46
Partition 0	3577,3578,3580,3579
Partition 1	3576,3575,3572,3574
Partition 2	3548,3550,3549
Partition 3	3557,3560,3561
Partition 4	3551,3563,3564,3562
Partition 5	3565,3566,3567
Partition 6	3570,3571,3569,3568
Partition 7	3534,3524,3533,3573
Partition 8	3532,3523,3556
Partition 9	3530,3531,3528,3529
Partition 10	3521,3527,3553,3525,3555
Partition 11	3602,3601,3600
Partition 12	3585,3599,3598,3597
Partition 13	3554,3588,3590,3589
Partition 14	3586,3587,3520,3547
Partition 15	3535,3544,3545,3546
Partition 16	3542,3543,3538
Partition 17	3581,3582,3536,3537
Partition 18	3541,3583,3584,3540,3539
Partition 19	3559,3526,3558
Partition 20	3591,3595,3594,3596
Partition 21	3552,3522,3593,3592
