Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
4	6	22	lc	True	True	True	True	3	2	6	6
4	15	22	lc	True	True	True	True	3	2	6	6
4	21	22	lc	True	True	True	True	3	2	6	6
4	23	22	lc	True	True	True	True	3	2	6	6
4	26	22	lc	True	True	True	True	3	2	6	6
4	31	22	lc	True	True	True	True	3	2	6	6
4	40	22	lc	True	True	True	True	3	2	6	6
4	52	22	lc	True	True	True	True	3	2	6	6
4	53	22	lc	True	True	True	True	3	2	6	6
4	61	22	lc	True	True	True	True	3	2	6	6
4	66	22	lc	True	True	True	True	3	2	6	6
4	68	22	lc	True	True	True	True	3	2	6	6
4	72	22	lc	True	True	True	True	3	2	6	6
4	75	22	lc	True	True	True	True	3	2	6	6
4	76	22	lc	True	True	True	True	3	2	6	6
4	84	22	lc	True	True	True	True	3	2	6	6
4	85	22	lc	True	True	True	True	3	2	6	6
4	86	22	lc	True	True	True	True	3	2	6	6
4	93	22	lc	True	True	True	True	3	2	6	6
4	107	22	lc	True	True	True	True	3	2	6	6
4	110	22	lc	True	True	True	True	3	2	6	6
4	123	22	lc	True	True	True	True	3	2	6	6
4	128	22	lc	True	True	True	True	3	2	6	6
4	137	22	lc	True	True	True	True	3	2	6	6
4	138	22	lc	True	True	True	True	3	2	6	6
4	144	22	lc	True	True	True	True	3	2	6	6
4	146	22	lc	True	True	True	True	3	2	6	6
4	147	22	lc	True	True	True	True	3	2	6	6
4	150	22	lc	True	True	True	True	3	2	6	6
4	151	22	lc	True	True	True	True	3	2	6	6
4	152	22	lc	True	True	True	True	3	2	6	6
4	156	22	lc	True	True	True	True	3	2	6	6
4	164	22	lc	True	True	True	True	3	2	6	6
4	165	22	lc	True	True	True	True	3	2	6	6
4	168	22	lc	True	True	True	True	3	2	6	6
4	169	22	lc	True	True	True	True	3	2	6	6
4	170	22	lc	True	True	True	True	3	2	6	6
4	171	22	lc	True	True	True	True	3	2	6	6
4	172	22	lc	True	True	True	True	3	2	6	6
4	179	22	lc	True	True	True	True	3	2	6	6
4	180	22	lc	True	True	True	True	3	2	6	6
4	181	22	lc	True	True	True	True	3	2	6	6
4	182	22	lc	True	True	True	True	3	2	6	6
4	187	22	lc	True	True	True	True	3	2	6	6
4	188	22	lc	True	True	True	True	3	2	6	6
4	189	22	lc	True	True	True	True	3	2	6	6
4	190	22	lc	True	True	True	True	3	2	6	6
4	198	22	lc	True	True	True	True	3	2	6	6
3	4	22	lc	False	True	False	True	3	2	5	4
5	33	22	lc	True	True	False	True	4	2	8	7
5	34	22	lc	True	True	False	True	4	2	8	7
3	4	22	hc	False	True	False	True	3	2	5	4
