cut	81
Partition 0	3554,3555,3556
Partition 1	3583,3557,3582
Partition 2	3566,3613,3612
Partition 3	3616,3617,3618
Partition 4	3587,3610,3611
Partition 5	3540,3581,3588
Partition 6	3541,3549,3550
Partition 7	3537,3538,3609
Partition 8	3521,3539,3547
Partition 9	3548,3531,3530
Partition 10	3545,3524,3544
Partition 11	3546,3529,3522
Partition 12	3614,3606,3607
Partition 13	3542,3543,3608
Partition 14	3565,3564,3580
Partition 15	3578,3523,3577
Partition 16	3579,3600,3599,3615
Partition 17	3603,3604,3605
Partition 18	3621,3620,3619
Partition 19	3574,3575,3576
Partition 20	3624,3623,3622
Partition 21	3597,3598,3534
Partition 22	3596,3601,3602
Partition 23	3590,3591,3592
Partition 24	3593,3594,3595
Partition 25	3573,3567,3563
Partition 26	3570,3571,3572
Partition 27	3558,3568,3569
Partition 28	3559,3562,3520
Partition 29	3532,3533,3528
Partition 30	3586,3584,3585
Partition 31	3551,3553,3552
Partition 32	3535,3536,3560,3561
Partition 33	3526,3527,3525,3589
