cut	53
Partition 0	3568,3570,3569
Partition 1	3530,3527,3564
Partition 2	3534,3536,3529
Partition 3	3541,3567,3566,3540
Partition 4	3561,3562,3563
Partition 5	3520,3559,3558
Partition 6	3528,3523,3557
Partition 7	3575,3577,3576
Partition 8	3573,3565,3526,3531
Partition 9	3584,3585,3588
Partition 10	3524,3560,3574,3544
Partition 11	3572,3586,3587
Partition 12	3551,3552,3550
Partition 13	3579,3580,3578
Partition 14	3535,3582,3581
Partition 15	3598,3556,3521
Partition 16	3597,3571,3596
Partition 17	3583,3594,3595,3593
Partition 18	3537,3538,3533,3532
Partition 19	3549,3553
Partition 20	3522,3539,3555,3554
Partition 21	3542,3548,3547
Partition 22	3589,3590,3591,3592
Partition 23	3525,3543,3545,3546
