cut	29
Partition 0	1674,1677
Partition 1	1678,1679
Partition 2	1675,1663
Partition 3	1691,1694,1695
Partition 4	1662,1692,1693
Partition 5	1683,1684
Partition 6	1667,1681
Partition 7	1668,1671,1672
Partition 8	1669,1665
Partition 9	1690,1696
Partition 10	1673,1680,1685,1710
Partition 11	1703,1704
Partition 12	1705,1682
Partition 13	1712,1711
Partition 14	1709,1708
Partition 15	1706,1707
Partition 16	1697,1698,1664
Partition 17	1689
Partition 18	1676,1666,1702
Partition 19	1687,1688
Partition 20	1701,1700
Partition 21	1670,1686,1699
