cut	30
Partition 0	7495,7503,7498,7502,7501
Partition 1	7546,7555,7547,7548,7549,7550
Partition 2	7491,7514,7513,7499,7504,7512
Partition 3	7540,7539,7541,7515,7492,7542
Partition 4	7494,7506,7543,7505,7511,7544
Partition 5	7516,7508,7507,7509,7493,7510
Partition 6	7519,7490,7518,7545,7517
Partition 7	7532,7533,7500,7530,7534,7531
Partition 8	7497,7536,7537,7538,7535,7551
Partition 9	7523,7524,7525,7496,7526,7527
Partition 10	7520,7521,7522,7529,7553,7528
Partition 11	7559,7554,7558,7552,7557,7556
