cut	24
Partition 0	39,83,82,77
Partition 1	85,34,33,54,84
Partition 2	46,45,49,48
Partition 3	1,37,38,47
Partition 4	0,98,76,31,32
Partition 5	89,88,87,86
Partition 6	92,7,29,30
Partition 7	42,97,91,55
Partition 8	99,28,25,27,26
Partition 9	23,22,24,94,95
Partition 10	19,18,20,21,36,35
Partition 11	8,70,71,72,65
Partition 12	40,41,63,62,64
Partition 13	9,17,16,15,66
Partition 14	3,4,5,6,10
Partition 15	56,74,96,58,73
Partition 16	44,43,75,61
Partition 17	68,93,69,67
Partition 18	11,12,13,81,14
Partition 19	60,50,51,59
Partition 20	53,52,57,90
Partition 21	80,2,79,78
