iteration	t
1	1,10,13,80,83,106,116,239,391,393,462,559,653,1014
2	9,13,24,38,40,75,109,214,235,258,703,1052
3	4,7,11,22,37,65,67,151,192,268,425,434,882,1924,2028
4	7,11,13,48,57,58,60,74,93,116,232,242,252,326,390,422,431,467,468,510,632,1574
5	19,25,77,86,87,104,106,119,143,187,252,954,1218,2334
6	811,947,1493,1945,7398
7	579,637,643,797,1265,7891,8976
8	118,164,488,525
9	4,870
10	3686,3736,3763,3829
