cut	43
Partition 0	3566,3567,3525,3579
Partition 1	3580,3556,3557,3542
Partition 2	3527,3528,3523,3572
Partition 3	3529,3530,3531,3543,3544
Partition 4	3573,3574,3591,3590
Partition 5	3524,3589,3551,3552,3588
Partition 6	3587,3536,3537,3538
Partition 7	3539,3522,3540,3533
Partition 8	3521,3532,3534,3535,3541
Partition 9	3575,3581,3583,3582
Partition 10	3585,3586,3584,3520
Partition 11	3592,3559,3526,3593,3594
Partition 12	3568,3569,3570,3571
Partition 13	3576,3577,3578,3545,3546
Partition 14	3598,3597,3595,3596
Partition 15	3547,3548,3549,3550
Partition 16	3555,3560,3558,3562,3561
Partition 17	3553,3554,3564,3565,3563
