path	1
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	2
T	3
cut	7
Partition 0	808,809,802,804,798,799,800
Partition 1	803,807,805,796,806,811,815
Partition 2	797,810,812
Partition 3	813,814,801
path	3
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	4
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	5
T	3
cut	5
Partition 0	808,809,810
Partition 1	803,807,805,796,806,804,802
Partition 2	798,800,799,801
Partition 3	815,812,813,797,814,811
path	6
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	7
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	8
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	9
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
path	10
T	2
cut	6
Partition 0	808,809,802,804,810
Partition 1	803,807,805,796,806,811,815
Partition 2	798,800,799,801
Partition 3	812,813,797,814
