cut	68
Partition 0	3599,3616,3615
Partition 1	3547,3574,3573
Partition 2	3618,3575,3617
Partition 3	3606,3607,3611
Partition 4	3610,3612,3614
Partition 5	3601,3600,3520
Partition 6	3602,3578,3603
Partition 7	3548,3608,3609
Partition 8	3525,3529,3551,3552
Partition 9	3541,3542,3543
Partition 10	3605,3549,3613,3550
Partition 11	3582,3524,3583
Partition 12	3604,3561,3562
Partition 13	3572,3570,3571
Partition 14	3564,3569,3568
Partition 15	3530,3536,3531
Partition 16	3533,3528,3532
Partition 17	3523,3565,3544
Partition 18	3527,3526,3567,3566
Partition 19	3557,3558,3522
Partition 20	3534,3555,3521,3556
Partition 21	3537,3538,3563
Partition 22	3539,3540,3546,3545
Partition 23	3554,3560,3559
Partition 24	3553,3581,3580
Partition 25	3535,3576,3577
Partition 26	3579,3584,3585
Partition 27	3593,3592,3591
Partition 28	3590,3595,3594
Partition 29	3587,3588,3589
Partition 30	3596,3586,3598,3597
