cut	63
Partition 0	3578,3527,3528
Partition 1	3521,3553,3567
Partition 2	3597,3555,3554
Partition 3	3523,3541,3524
Partition 4	3529,3590,3591,3592
Partition 5	3525,3604,3605
Partition 6	3609,3608,3606,3607
Partition 7	3538,3558,3559
Partition 8	3537,3536,3548,3531
Partition 9	3551,3557,3552,3556
Partition 10	3522,3530,3585
Partition 11	3584,3586,3587
Partition 12	3579,3580,3581
Partition 13	3583,3576,3577,3582
Partition 14	3526,3603,3602
Partition 15	3613,3612,3610,3611
Partition 16	3573,3589,3588
Partition 17	3544,3545,3546
Partition 18	3562,3561,3560,3547
Partition 19	3593,3594,3595
Partition 20	3539,3542,3569,3540,3568
Partition 21	3572,3566,3533
Partition 22	3563,3564,3565
Partition 23	3543,3570,3571
Partition 24	3534,3520,3574
Partition 25	3535,3549,3550
Partition 26	3599,3598,3600,3601
Partition 27	3532,3596,3575
