cut	47
Partition 0	62,68,50,58
Partition 1	3,10,87
Partition 2	5,6,2,48
Partition 3	42,65,86
Partition 4	4,82,20,30
Partition 5	49,63,51
Partition 6	8,37,40
Partition 7	19,60,27,88
Partition 8	0,66,23,13
Partition 9	9,54,72
Partition 10	55,12,45,28
Partition 11	1,21,79,29
Partition 12	34,57,84,89
Partition 13	7,26,31,80
Partition 14	67,75,25,77
Partition 15	35,71,36
Partition 16	85,32,64,39
Partition 17	33,22,41,74
Partition 18	43,73,78
Partition 19	44,76,47,53
Partition 20	18,81,61,70
Partition 21	15,24,17
Partition 22	16,14,46
Partition 23	59,56,69
Partition 24	11,52,38,83
