cut	52
Partition 0	3586,3589,3590
Partition 1	3570,3571,3585
Partition 2	3588,3584,3587
Partition 3	3521,3583,3582
Partition 4	3522,3530,3531
Partition 5	3527,3526,3563,3591
Partition 6	3577,3578,3574
Partition 7	3537,3539,3538
Partition 8	3569,3572,3568,3573
Partition 9	3575,3576,3562
Partition 10	3523,3561,3528
Partition 11	3555,3540,3529,3525
Partition 12	3524,3536
Partition 13	3566,3558,3559
Partition 14	3557,3556,3554
Partition 15	3533,3532,3534
Partition 16	3567,3580,3579
Partition 17	3535,3520,3581
Partition 18	3549,3546,3550
Partition 19	3593,3592
Partition 20	3594,3553,3551,3552
Partition 21	3541,3543,3542
Partition 22	3564,3560,3565
Partition 23	3544,3547,3548,3545
