cut	63
Partition 0	3612,3613,3558
Partition 1	3610,3611,3614,3615
Partition 2	3607,3618,3616,3617
Partition 3	3596,3605,3595,3606
Partition 4	3593,3525,3609,3608
Partition 5	3598,3599,3604,3603
Partition 6	3623,3622,3621
Partition 7	3521,3553,3546,3570
Partition 8	3620,3571,3619,3569
Partition 9	3601,3547,3602
Partition 10	3552,3551,3549,3550
Partition 11	3524,3537,3557,3561
Partition 12	3526,3559,3594,3574,3560
Partition 13	3531,3588,3592,3591
Partition 14	3575,3576,3577
Partition 15	3573,3572,3589,3590
Partition 16	3583,3597,3520
Partition 17	3528,3529,3545,3544
Partition 18	3540,3541,3543,3542
Partition 19	3522,3527,3530,3600,3536
Partition 20	3564,3548,3566
Partition 21	3563,3562,3567,3568
Partition 22	3539,3538,3565,3556
Partition 23	3554,3555,3523,3584
Partition 24	3532,3533,3534,3535
Partition 25	3582,3585,3586,3587
Partition 26	3580,3581,3578,3579
