cut	72
Partition 0	3541,3549,3550
Partition 1	3526,3535,3536
Partition 2	3551,3560,3561,3552
Partition 3	3555,3556,3557,3613
Partition 4	3554,3525,3589,3590
Partition 5	3596,3597,3598
Partition 6	3533,3527,3528,3534
Partition 7	3624,3623,3553
Partition 8	3621,3622,3620
Partition 9	3574,3575,3566,3576
Partition 10	3568,3569,3571,3572
Partition 11	3573,3567,3563
Partition 12	3558,3559,3562,3584
Partition 13	3537,3538,3570,3520
Partition 14	3593,3594,3595
Partition 15	3591,3592,3588
Partition 16	3531,3532,3586,3585
Partition 17	3601,3602,3603
Partition 18	3618,3604,3605,3619
Partition 19	3578,3523,3577
Partition 20	3600,3599,3616,3615,3617
Partition 21	3565,3587,3580
Partition 22	3579,3609,3610,3611
Partition 23	3581,3583,3582
Partition 24	3521,3539,3540,3612
Partition 25	3542,3543,3614
Partition 26	3608,3564,3606,3607
Partition 27	3547,3548,3530,3529
Partition 28	3546,3545,3524,3544,3522
