cut	32
Partition 0	1707,1716,1715
Partition 1	1719,1718,1717
Partition 2	1677,1679,1678
Partition 3	1676,1683,1665
Partition 4	1694,1693,1692
Partition 5	1680,1681,1691
Partition 6	1688,1689,1690
Partition 7	1662,1682,1685,1684
Partition 8	1672,1673,1675,1674
Partition 9	1713,1712,1714
Partition 10	1710,1701,1711
Partition 11	1705,1702,1706
Partition 12	1703,1704,1663
Partition 13	1696,1666,1709
Partition 14	1697,1698,1699
Partition 15	1670,1671,1700
Partition 16	1686,1687,1667,1708
Partition 17	1669,1668,1664,1695
