cut	38
Partition 0	3546,3545,3544
Partition 1	3585,3584,3583
Partition 2	3527,3528,3534,3535
Partition 3	3533,3529,3530
Partition 4	3537,3522,3536,3538
Partition 5	3531,3532,3551,3552
Partition 6	3526,3542,3541,3540
Partition 7	3520,3543,3579,3539
Partition 8	3524,3577,3568,3578
Partition 9	3557,3555,3558
Partition 10	3574,3575,3576,3521
Partition 11	3556,3523,3548
Partition 12	3547,3549,3553,3550
Partition 13	3554,3565,3566,3582
Partition 14	3562,3563,3564
Partition 15	3560,3561,3525,3559
Partition 16	3573,3572,3571,3570
Partition 17	3580,3581,3567,3569
