path	1
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,163,135,160
Partition 6	136,141,164,165,175,137,162
Partition 7	167,166,168,176
path	2
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,163,135,160
Partition 6	136,141,164,165,175,137,162
Partition 7	167,166,168,176
path	3
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,163,135,160
Partition 6	136,141,164,165,175,137,162
Partition 7	167,166,168,176
path	4
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,135,162,160
Partition 6	136,141,163,164,165,137,166
Partition 7	167,175,168,176
path	5
T	5
cut	22
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,157,135,154,156
Partition 4	169,173,150,174,170
Partition 5	134,142,158,159,163,137,160
Partition 6	136,141,164,165
Partition 7	161,167,175,162,166,168,176
path	6
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,135,162,160
Partition 6	136,141,163,164,165,137,166
Partition 7	167,175,168,176
path	7
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,163,135,160
Partition 6	136,141,164,165,175,137,162
Partition 7	167,166,168,176
path	8
T	6
cut	19
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,169,150,154,170
Partition 4	157,158,173,156,174
Partition 5	134,142,161,159,135,137,160
Partition 6	136,141,163,164,165,175,162
Partition 7	167,166,168,176
path	9
T	5
cut	20
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,157,150,154
Partition 4	169,173,156,174,170
Partition 5	134,142,158,161,159,135,160
Partition 6	136,141,163,164,175,137,162
Partition 7	167,165,166,168,176
path	10
T	5
cut	21
Partition 0	132,144,145,146,133
Partition 1	149,147,171,140,148,172
Partition 2	138,143,151,152,139
Partition 3	155,153,135,150,154
Partition 4	169,173,156,174,170
Partition 5	134,142,157,158,161,159,160
Partition 6	136,141,163,164,165,137,162
Partition 7	167,175,166,168,176
