cut	74
Partition 0	3538,3539,3540
Partition 1	3546,3547,3548
Partition 2	3545,3587,3544
Partition 3	3526,3541,3578
Partition 4	3543,3542,3592
Partition 5	3604,3607,3605,3606
Partition 6	3586,3534,3608
Partition 7	3584,3557,3558
Partition 8	3555,3556,3564
Partition 9	3570,3566,3569
Partition 10	3563,3565,3562,3561
Partition 11	3603,3523,3560,3571
Partition 12	3535,3536,3537
Partition 13	3581,3582,3583
Partition 14	3559,3533,3580,3579
Partition 15	3521,3530,3549
Partition 16	3531,3550,3532
Partition 17	3522,3596,3527,3597
Partition 18	3529,3528,3577
Partition 19	3621,3574,3620
Partition 20	3573,3572,3551
Partition 21	3567,3554,3568
Partition 22	3525,3590,3619,3618
Partition 23	3553,3524,3552
Partition 24	3591,3575,3576
Partition 25	3601,3600,3599
Partition 26	3594,3593,3595,3598
Partition 27	3617,3615,3609,3616
Partition 28	3612,3614,3613
Partition 29	3520,3602,3610,3611
Partition 30	3585,3589,3588
