cut	49
Partition 0	3543,3544,3558
Partition 1	3547,3542,3545,3546
Partition 2	3560,3572,3571,3529
Partition 3	3531,3532,3559,3524
Partition 4	3556,3555,3530,3557
Partition 5	3549,3551,3550
Partition 6	3533,3534,3535,3552
Partition 7	3596,3553,3597
Partition 8	3599,3576,3598,3520
Partition 9	3573,3569,3570,3575,3574
Partition 10	3566,3567,3568,3564
Partition 11	3526,3582,3581
Partition 12	3561,3562,3522,3563
Partition 13	3536,3537,3527,3528
Partition 14	3538,3540,3541,3548
Partition 15	3580,3583,3586
Partition 16	3525,3554,3590,3591
Partition 17	3565,3523,3521,3539
Partition 18	3589,3592,3594,3593
Partition 19	3579,3584,3585,3595
Partition 20	3578,3577,3587,3588
