cut	64
Partition 0	3521,3539,3540,3541
Partition 1	3547,3548,3549,3550
Partition 2	3530,3524,3544,3529,3522
Partition 3	3546,3545,3581,3580,3582
Partition 4	3554,3555,3556,3583
Partition 5	3613,3616,3615,3617
Partition 6	3587,3612,3610,3611,3588
Partition 7	3566,3537,3538,3609,3557
Partition 8	3578,3579,3600,3599
Partition 9	3543,3608,3614,3606,3607
Partition 10	3542,3523,3577,3565,3564
Partition 11	3558,3559,3568,3584
Partition 12	3570,3569,3520,3571,3572
Partition 13	3525,3562,3589,3590,3591
Partition 14	3531,3532,3586,3585,3592
Partition 15	3526,3527,3535,3536
Partition 16	3533,3528,3551,3553,3552
Partition 17	3596,3597,3598,3534
Partition 18	3560,3561,3601,3602
Partition 19	3593,3603,3594,3595,3604
Partition 20	3620,3618,3605,3619
Partition 21	3624,3623,3621,3622
Partition 22	3574,3575,3573,3576,3567,3563
