cut	72
Partition 0	7549,7526,7497
Partition 1	7493,7521,7522
Partition 2	7578,7548,7579
Partition 3	7546,7527,7547
Partition 4	7574,7575,7580
Partition 5	7509,7510,7540,7541
Partition 6	7576,7577,7496
Partition 7	7523,7524,7525
Partition 8	7564,7559,7563
Partition 9	7573,7568,7590,7572
Partition 10	7501,7498,7545
Partition 11	7565,7499,7562,7566
Partition 12	7513,7511,7512
Partition 13	7491,7500,7502,7504
Partition 14	7550,7571,7570
Partition 15	7516,7503,7569,7517
Partition 16	7583,7585,7584
Partition 17	7542,7514,7544
Partition 18	7506,7492,7507
Partition 19	7490,7528,7529,7530
Partition 20	7536,7535,7534
Partition 21	7531,7533,7532
Partition 22	7505,7581,7582
Partition 23	7520,7508,7519,7518
Partition 24	7595,7594,7593
Partition 25	7538,7539,7591,7592
Partition 26	7567,7554,7586
Partition 27	7588,7587,7589
Partition 28	7515,7557,7556
Partition 29	7494,7537,7555,7495
Partition 30	7551,7552,7560,7561
Partition 31	7543,7553,7558
