cut	72
Partition 0	3564,3548,3566
Partition 1	3601,3547,3602
Partition 2	3531,3538,3565
Partition 3	3539,3556,3567
Partition 4	3527,3528,3529
Partition 5	3522,3540,3600
Partition 6	3541,3543,3542
Partition 7	3530,3536,3545,3544
Partition 8	3521,3546,3621
Partition 9	3623,3620,3622
Partition 10	3563,3562,3561
Partition 11	3526,3559,3560
Partition 12	3553,3570,3571
Partition 13	3619,3569,3568
Partition 14	3592,3591,3590
Partition 15	3552,3551,3550,3588
Partition 16	3525,3537,3598
Partition 17	3609,3610,3608
Partition 18	3611,3599,3604
Partition 19	3605,3606,3603
Partition 20	3573,3577,3589
Partition 21	3554,3555,3572
Partition 22	3575,3576,3574
Partition 23	3593,3596,3595,3594
Partition 24	3612,3613,3558
Partition 25	3614,3615,3616
Partition 26	3549,3524,3557
Partition 27	3583,3597,3520
Partition 28	3607,3618,3617
Partition 29	3534,3523,3535
Partition 30	3582,3585,3584
Partition 31	3580,3586,3581,3587
Partition 32	3532,3533,3578,3579
