cut	47
Partition 0	15,16,14,46
Partition 1	59,23,24,56,69
Partition 2	43,73,78
Partition 3	44,76,47,53
Partition 4	18,81,17,61,70
Partition 5	34,57,84,89
Partition 6	26,67,75,39
Partition 7	7,31,80
Partition 8	82,30,42,65
Partition 9	54,49,63,51,86
Partition 10	4,20,25,77
Partition 11	1,21,55,28
Partition 12	9,12,45,72
Partition 13	0,66,8,40
Partition 14	19,60,27,88
Partition 15	37,79,13,83
Partition 16	5,6,2,48
Partition 17	3,10,87,85
Partition 18	29,62,68,50,58
Partition 19	32,35,71,36
Partition 20	33,22,41,74
Partition 21	11,52,64,38
