path	1
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	2
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	3
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	4
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	5
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	6
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	7
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	8
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	9
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
path	10
T	6
cut	15
Partition 0	151,152,153,169,154,170
Partition 1	146,147,171,140,148,172
Partition 2	132,144,145,149,133,150
Partition 3	134,142,157,158,159,173,135
Partition 4	138,143,155,139,156,160,174
Partition 5	136,141,163,164,165,137
Partition 6	161,167,175,162,166,168,176
