cut	42
Partition 0	7546,7547,7541
Partition 1	7555,7554,7548
Partition 2	7517,7497
Partition 3	7542,7496
Partition 4	7518,7544,7545,7543
Partition 5	7492,7514,7519
Partition 6	7536,7534,7535
Partition 7	7533,7516,7515
Partition 8	7524,7525,7526
Partition 9	7532,7531,7530
Partition 10	7521,7528,7520,7527
Partition 11	7509,7508,7540
Partition 12	7505,7491,7510
Partition 13	7493,7500,7511
Partition 14	7501,7502,7506
Partition 15	7507,7512,7513
Partition 16	7494,7552,7553
Partition 17	7522,7523
Partition 18	7537,7539,7551,7538
Partition 19	7490,7498,7495
Partition 20	7549,7550,7499
Partition 21	7503,7504,7529
