cut	83
Partition 0	79,60,76
Partition 1	13,71,84
Partition 2	12,4,72
Partition 3	69,63,70
Partition 4	22,16,31
Partition 5	38,39,42
Partition 6	61,58,62
Partition 7	18,28,25
Partition 8	7,80,10
Partition 9	6,54,85
Partition 10	43,41,36
Partition 11	73,86,82
Partition 12	3,56,59
Partition 13	45,35,67,57
Partition 14	29,37
Partition 15	26,81,49
Partition 16	14,40,75
Partition 17	83,11,34
Partition 18	8,68,9
Partition 19	5,50,17
Partition 20	48,23,27,44
Partition 21	1,65,77
Partition 22	20,53,87
Partition 23	47,55,64
Partition 24	89,46,19
Partition 25	32,0,24
Partition 26	51,52,66
Partition 27	15,21,33
Partition 28	74,30,78,2,88
