cut	35
Partition 0	3588,3587,3586
Partition 1	3544,3532,3546,3545
Partition 2	3535,3543,3542
Partition 3	3530,3534,3531,3533
Partition 4	3520,3571,3585,3584
Partition 5	3551,3570,3569
Partition 6	3580,3581,3582,3583
Partition 7	3523,3527,3528
Partition 8	3547,3548,3549,3550
Partition 9	3575,3576,3577
Partition 10	3536,3574,3526
Partition 11	3572,3573,3578
Partition 12	3537,3538,3539,3522
Partition 13	3540,3525,3541,3579
Partition 14	3524,3529,3552,3554
Partition 15	3559,3557,3558,3555
Partition 16	3566,3560,3568,3567
Partition 17	3553,3521,3556,3565
Partition 18	3561,3563,3564,3562
