cut	37
Partition 0	3534,3536,3529,3530,3527,3564
Partition 1	3520,3561,3559,3562,3563,3558
Partition 2	3541,3567,3566,3568,3540,3570,3569
Partition 3	3584,3586,3585,3587,3588,3531
Partition 4	3528,3560,3523,3544,3565,3526,3557
Partition 5	3524,3572,3574,3573,3575,3577,3576
Partition 6	3589,3590,3591,3525,3533,3532
Partition 7	3537,3522,3539,3553,3555,3538,3554
Partition 8	3542,3548,3549,3547,3543,3545,3546
Partition 9	3598,3556,3597,3521,3571,3596
Partition 10	3583,3594,3582,3595,3593,3592,3581
Partition 11	3579,3535,3580,3551,3578,3552,3550
