cut	45
Partition 0	3542,3543,3537,3538
Partition 1	3541,3540,3539
Partition 2	3535,3544,3545,3546
Partition 3	3554,3588,3590,3589
Partition 4	3586,3587,3520,3547
Partition 5	3575,3569,3574,3573
Partition 6	3581,3532,3536,3523
Partition 7	3530,3531,3528,3529
Partition 8	3553,3525,3533,3568
Partition 9	3521,3527,3565,3534,3524,3566
Partition 10	3557,3560,3561,3559
Partition 11	3555,3556,3563,3562
Partition 12	3548,3550,3549,3551
Partition 13	3526,3552,3558,3522
Partition 14	3591,3595,3594,3593,3592
Partition 15	3572,3570,3571,3567
Partition 16	3576,3577,3578,3579,3564
Partition 17	3583,3584,3582,3585
Partition 18	3599,3598,3596,3597
Partition 19	3602,3601,3580,3600
