cut	60
Partition 0	3524,3574
Partition 1	3528,3529
Partition 2	3530,3527,3564
Partition 3	3572,3573
Partition 4	3575,3577,3576
Partition 5	3584,3585
Partition 6	3586,3587,3588
Partition 7	3526,3557
Partition 8	3541,3523,3540
Partition 9	3568,3565
Partition 10	3522,3567,3566
Partition 11	3562,3558
Partition 12	3563,3570,3569
Partition 13	3560,3544,3561
Partition 14	3520,3559,3531
Partition 15	3537,3538
Partition 16	3534,3535,3536
Partition 17	3539,3555,3554
Partition 18	3533,3532
Partition 19	3582,3581
Partition 20	3579,3580,3578
Partition 21	3551,3550
Partition 22	3549,3553,3552
Partition 23	3597,3596
Partition 24	3598,3556,3521
Partition 25	3593,3571
Partition 26	3583,3594,3595
Partition 27	3542,3548
Partition 28	3547,3545,3546
Partition 29	3589,3590,3591
Partition 30	3525,3543,3592
