Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
6	3	24	lc	True	True	True	True	4	3	7	8
6	52	24	lc	True	True	True	True	4	3	7	8
4	255	24	lc	True	True	True	True	3	2	5	5
4	602	24	lc	True	True	True	True	3	2	5	5
4	634	24	lc	True	True	True	True	3	2	5	5
4	657	24	lc	True	True	True	True	3	2	5	5
4	716	24	lc	True	True	True	True	3	2	5	5
4	717	24	lc	True	True	True	True	3	2	5	5
4	993	24	lc	True	True	True	True	3	2	5	5
4	994	24	lc	True	True	True	True	3	2	5	5
3	1	24	lc	True	True	False	True	3	2	4	4
3	2	24	lc	True	True	False	True	3	2	4	4
3	3	24	lc	True	True	False	True	3	2	4	4
3	4	24	lc	True	True	False	True	3	2	4	4
3	5	24	lc	True	True	False	True	3	2	4	4
3	11	24	lc	True	True	False	True	3	2	4	4
3	12	24	lc	True	True	False	True	3	2	4	4
3	13	24	lc	True	True	False	True	3	2	4	4
3	14	24	lc	True	True	False	True	3	2	4	4
3	15	24	lc	True	True	False	True	3	2	4	4
3	17	24	lc	True	True	False	True	3	2	4	4
3	18	24	lc	True	True	False	True	3	2	4	4
3	25	24	lc	True	True	False	True	3	2	4	4
3	26	24	lc	True	True	False	True	3	2	4	4
3	28	24	lc	True	True	False	True	3	2	4	4
3	39	24	lc	True	True	False	True	3	2	4	4
3	41	24	lc	True	True	False	True	3	2	4	4
3	44	24	lc	True	True	False	True	3	2	4	4
3	53	24	lc	True	True	False	True	3	2	4	4
3	60	24	lc	True	True	False	True	3	2	4	4
3	62	24	lc	True	True	False	True	3	2	4	4
3	71	24	lc	True	True	False	True	3	2	4	4
3	73	24	lc	True	True	False	True	3	2	4	4
3	97	24	lc	True	True	False	True	3	2	4	4
5	75	24	lc	True	True	True	True	3	2	6	6
