cut	74
Partition 0	66,43,56
Partition 1	40,5,2
Partition 2	0,78,87
Partition 3	9,18,19
Partition 4	41,39,86
Partition 5	14,32,75
Partition 6	38,42,67
Partition 7	36,55,48
Partition 8	15,16,73
Partition 9	21,50,83
Partition 10	1,29,65
Partition 11	89,85,7
Partition 12	26,37,81
Partition 13	82,8,20,58
Partition 14	13,68,27
Partition 15	31,45,69
Partition 16	4,51,88
Partition 17	10,33,80
Partition 18	57,44,49
Partition 19	24,46,70
Partition 20	79,34,35,61
Partition 21	6,64,23
Partition 22	59,11,77
Partition 23	28,52,71
Partition 24	84,72,60
Partition 25	54,17,63
Partition 26	22,53,30
Partition 27	3,12,62
Partition 28	25,47,74,76
