cut	69
Partition 0	9,12,17,79
Partition 1	65,13,59,21
Partition 2	24,36,45,71
Partition 3	15,27,85,34
Partition 4	8,99,97,58
Partition 5	30,43,61,80
Partition 6	49,82,73,48
Partition 7	1,84,54,26
Partition 8	31,40,63,60
Partition 9	68,28,94
Partition 10	35,52,50,62
Partition 11	42,25,51
Partition 12	20,96,91,53
Partition 13	5,14,75
Partition 14	0,23,7,74
Partition 15	44,55,92,64
Partition 16	22,32,69,83
Partition 17	3,46,57,77
Partition 18	4,89,16,6
Partition 19	33,39,93
Partition 20	10,18,41,72
Partition 21	2,47,29,86
Partition 22	76,19,37,88
Partition 23	11,81,95,98
Partition 24	38,67,90,70
Partition 25	78,87,56,66
