cut	34
Partition 0	1,3,54
Partition 1	2,22,25,56
Partition 2	47,26,61
Partition 3	14,29,33,52
Partition 4	21,39,43
Partition 5	4,10,12,18
Partition 6	31,35,51
Partition 7	19,38,41,46
Partition 8	0,57,60,67,68
Partition 9	24,20,48
Partition 10	5,30,42,64
Partition 11	32,55,37
Partition 12	8,44,50
Partition 13	7,15,45,49,66
Partition 14	36,58,63
Partition 15	17,40,28,53
Partition 16	9,11,16,23
Partition 17	6,13,34,27
Partition 18	59,65,62,69
