cut	69
Partition 0	3596,3556,3589
Partition 1	3538,3563,3582
Partition 2	3560,3558,3559
Partition 3	3557,3522,3555
Partition 4	3586,3598,3597
Partition 5	3579,3577,3585
Partition 6	3553,3554,3581
Partition 7	3580,3584,3583
Partition 8	3523,3532,3544
Partition 9	3545,3587,3588
Partition 10	3567,3566,3565
Partition 11	3526,3528,3530
Partition 12	3537,3539,3540
Partition 13	3535,3536,3576,3531
Partition 14	3590,3595,3594
Partition 15	3593,3592,3591
Partition 16	3603,3607,3611
Partition 17	3527,3533,3602
Partition 18	3601,3600,3520
Partition 19	3578,3606,3599
Partition 20	3521,3612,3614
Partition 21	3617,3616,3615
Partition 22	3534,3546,3547
Partition 23	3618,3575,3574,3573
Partition 24	3605,3613,3550
Partition 25	3608,3609,3610
Partition 26	3525,3529,3548
Partition 27	3551,3552,3549
Partition 28	3604,3524,3562
Partition 29	3561,3572,3571
Partition 30	3564,3569,3568,3570
Partition 31	3541,3542,3543
