cut	36
Partition 0	1682,1699,1703
Partition 1	1676,1700,1701,1702
Partition 2	1662,1681,1663
Partition 3	1675,1713,1715,1714
Partition 4	1698,1705,1704
Partition 5	1696,1697,1679,1680
Partition 6	1678,1664,1677,1707
Partition 7	1693,1665,1692,1691
Partition 8	1711,1710,1717,1716
Partition 9	1672,1671,1670
Partition 10	1685,1686,1687
Partition 11	1673,1674,1689,1688
Partition 12	1723,1722,1695
Partition 13	1694,1666,1712,1690
Partition 14	1668,1669,1667,1706
Partition 15	1683,1684,1708,1709
Partition 16	1720,1721,1719,1718
