cut	62
Partition 0	3522,3527,3600,3528
Partition 1	3530,3531,3550,3588
Partition 2	3552,3551,3591,3590
Partition 3	3549,3524,3583,3537
Partition 4	3529,3545,3520,3544
Partition 5	3540,3536,3541,3543,3542
Partition 6	3623,3620,3622,3621
Partition 7	3559,3521,3560,3546
Partition 8	3553,3570,3571,3619,3592
Partition 9	3539,3538,3565,3556
Partition 10	3566,3569,3567,3568
Partition 11	3563,3558,3562,3557,3561
Partition 12	3593,3525,3608,3547
Partition 13	3596,3605,3595,3526,3594
Partition 14	3601,3602,3606,3604,3603
Partition 15	3607,3618,3616,3617
Partition 16	3610,3611,3598,3597,3599
Partition 17	3609,3612,3613,3614,3615
Partition 18	3575,3576,3574
Partition 19	3573,3577,3581,3587,3589
Partition 20	3582,3585,3584,3586
Partition 21	3554,3555,3523,3572
Partition 22	3532,3533,3564,3548
Partition 23	3534,3580,3535,3578,3579
