cut	33
Partition 0	35,14,34
Partition 1	18,17,23
Partition 2	10,16,15
Partition 3	67,66,68
Partition 4	33,57,80
Partition 5	65,64,79
Partition 6	5,60,59
Partition 7	51,50,83
Partition 8	12,13,43
Partition 9	3,4,11
Partition 10	29,28,27
Partition 11	44,82,81
Partition 12	7,47,6,46,45
Partition 13	87,86,84
Partition 14	52,53,54,85
Partition 15	9,58,88,89
Partition 16	78,77,26
Partition 17	39,76,75
Partition 18	24,25,62
Partition 19	36,37,61,38
Partition 20	21,40,41
Partition 21	56,55,63
Partition 22	19,20,42,49
Partition 23	2,8,22
Partition 24	0,32,31,30
Partition 25	1,73,74,48
Partition 26	72,69,70,71
