cut	76
Partition 0	10,26,68,58,14,29
Partition 1	45,1,47,94,69,77
Partition 2	89,34,39,32,73,56
Partition 3	75,23,65,54,87,79
Partition 4	97,85,99,16,64
Partition 5	15,30,4,67,17,86
Partition 6	11,50,92,37,70,88
Partition 7	25,7,60,38,51,55
Partition 8	84,42,9,83,96
Partition 9	81,8,41,13,21,78
Partition 10	2,5,31,66,27,72
Partition 11	24,35,28,95,82,91
Partition 12	3,19,22,80,40,61
Partition 13	49,62,93,33,53,71
Partition 14	6,90,43,76,44,74
Partition 15	57,18,20,48,63,52
Partition 16	0,12,98,46,36,59
