cut	71
Partition 0	3588,3591,3590
Partition 1	3550,3619,3592
Partition 2	3623,3620,3622
Partition 3	3621,3570,3571
Partition 4	3559,3521,3560
Partition 5	3546,3545,3544
Partition 6	3552,3551,3553
Partition 7	3527,3528,3529
Partition 8	3532,3533,3534
Partition 9	3564,3566,3567
Partition 10	3554,3555,3523
Partition 11	3563,3569,3568
Partition 12	3539,3538,3565
Partition 13	3556,3562,3561
Partition 14	3540,3541,3542
Partition 15	3536,3535,3543
Partition 16	3522,3530,3600,3531
Partition 17	3580,3578,3579
Partition 18	3586,3581,3587
Partition 19	3582,3585,3584
Partition 20	3583,3597,3520
Partition 21	3612,3613,3558
Partition 22	3549,3524,3557
Partition 23	3607,3618,3617
Partition 24	3614,3615,3616
Partition 25	3599,3604,3603
Partition 26	3601,3547,3548,3602
Partition 27	3525,3537,3598
Partition 28	3609,3610,3608,3611
Partition 29	3573,3572
Partition 30	3576,3577,3589
Partition 31	3594,3575,3574
Partition 32	3593,3596,3595
Partition 33	3605,3526,3606
