cut	63
Partition 0	3613,3616,3617,3618
Partition 1	3587,3612,3610,3611,3588
Partition 2	3566,3537,3538,3609
Partition 3	3540,3541,3581,3550
Partition 4	3554,3555,3556,3583,3557,3582
Partition 5	3539,3547,3531,3530
Partition 6	3523,3577,3600,3565,3580
Partition 7	3521,3578,3579,3599,3615
Partition 8	3546,3548,3545,3549
Partition 9	3542,3543,3608,3614,3607
Partition 10	3524,3544,3564,3529,3606,3522
Partition 11	3574,3575,3576,3621
Partition 12	3624,3623,3622,3620,3619
Partition 13	3558,3559,3568,3584,3585
Partition 14	3573,3567,3569,3563,3572
Partition 15	3570,3562,3520,3553,3571
Partition 16	3596,3597,3598,3534
Partition 17	3560,3561,3601,3602
Partition 18	3593,3603,3594,3595,3604,3605
Partition 19	3586,3589,3590,3591,3592
Partition 20	3526,3527,3535,3525,3528
Partition 21	3532,3533,3536,3551,3552
