path	1
T	1
cut	10
Partition 0	15,14,31,24,22,26,47,25
Partition 1	20,49,42,5,50,48,40,41
Partition 2	1,2,35,34,12,33,19,55
Partition 3	57,0,39,58,16,36,37,38,59
Partition 4	18,54,4,3,23,46,17,56,53
Partition 5	6,30,45,8,7,21,9,44,10
Partition 6	43,11,52,51,13,28,27,29,32
path	2
T	1
cut	10
Partition 0	15,14,31,24,22,26,47,25
Partition 1	20,49,42,5,50,48,40,41
Partition 2	1,2,35,34,12,33,19,55
Partition 3	57,0,39,58,16,36,37,38,59
Partition 4	18,54,4,3,23,46,17,56,53
Partition 5	6,30,45,8,7,21,9,44,10
Partition 6	43,11,52,51,13,28,27,29,32
path	3
T	1
cut	10
Partition 0	15,14,31,24,22,26,47,25
Partition 1	20,49,42,5,50,48,40,41
Partition 2	1,2,35,34,12,33,19,55
Partition 3	57,0,39,58,16,36,37,38,59
Partition 4	18,54,4,3,23,46,17,56,53
Partition 5	6,30,45,8,7,21,9,44,10
Partition 6	43,11,52,51,13,28,27,29,32
