cut	47
Partition 0	7500,7499
Partition 1	7502,7501
Partition 2	7504,7503
Partition 3	7532,7533,7534
Partition 4	7530,7531
Partition 5	7552,7551
Partition 6	7536,7537,7538
Partition 7	7557,7556
Partition 8	7529,7553
Partition 9	7559,7554,7558
Partition 10	7514,7555,7513
Partition 11	7491,7546
Partition 12	7542,7549,7550
Partition 13	7547,7548
Partition 14	7516,7515
Partition 15	7494,7540,7541
Partition 16	7539,7492
Partition 17	7508,7510
Partition 18	7507,7509
Partition 19	7511,7512
Partition 20	7506,7505,7493,7535
Partition 21	7523,7524
Partition 22	7495,7498
Partition 23	7528,7527
Partition 24	7525,7496,7526
Partition 25	7519,7517
Partition 26	7520,7521,7522
Partition 27	7543,7544
Partition 28	7490,7518,7545,7497
