cut	67
Partition 0	3523,3566,3565
Partition 1	3533,3553,3532
Partition 2	3581,3580,3584
Partition 3	3542,3543,3544
Partition 4	3569,3567,3568
Partition 5	3527,3526,3528
Partition 6	3530,3536,3531
Partition 7	3525,3529,3564,3541
Partition 8	3600,3520,3599
Partition 9	3586,3598,3597
Partition 10	3602,3603,3601
Partition 11	3578,3606,3607
Partition 12	3535,3576,3577
Partition 13	3554,3579,3585
Partition 14	3590,3595,3596
Partition 15	3594,3593,3592,3591
Partition 16	3609,3610
Partition 17	3608,3605,3613
Partition 18	3551,3549,3550
Partition 19	3548,3552,3561
Partition 20	3560,3558,3559
Partition 21	3557,3522,3555
Partition 22	3614,3616,3615
Partition 23	3611,3521,3612
Partition 24	3547,3574
Partition 25	3618,3575,3617
Partition 26	3534,3546,3545
Partition 27	3537,3539,3540
Partition 28	3563,3556,3570
Partition 29	3538,3582,3583
Partition 30	3572,3573,3571
Partition 31	3604,3524,3562
Partition 32	3587,3588,3589
