cut	31
Partition 0	7519,7490,7518,7545,7517
Partition 1	7532,7533,7500,7530,7536
Partition 2	7534,7497,7537,7538,7535,7551
Partition 3	7559,7554,7558,7553,7552
Partition 4	7547,7531,7548,7549,7550
Partition 5	7491,7514,7546,7555,7557,7556
Partition 6	7540,7539,7541,7515,7492,7542
Partition 7	7525,7528,7496,7526,7527
Partition 8	7520,7521,7516,7522,7529
Partition 9	7499,7504,7503,7502,7501
Partition 10	7523,7524,7544,7495,7498,7508
Partition 11	7505,7507,7509,7493,7510
Partition 12	7494,7506,7543,7511,7513,7512
