cut	52
Partition 0	3531,3530,3528,3529
Partition 1	3527,3520,3594,3595,3596
Partition 2	3565,3522,3566,3597,3559
Partition 3	3569,3564,3568,3563,3567
Partition 4	3556,3570,3571,3609,3608
Partition 5	3589,3606,3607,3605
Partition 6	3555,3552,3553,3554
Partition 7	3561,3524,3551,3562,3550
Partition 8	3611,3610,3532,3547,3549,3548
Partition 9	3523,3577,3587,3588
Partition 10	3572,3573,3574,3575,3576
Partition 11	3521,3560,3599,3600
Partition 12	3537,3546,3545,3544
Partition 13	3538,3541,3539,3542,3540,3543
Partition 14	3603,3601,3602,3598,3604
Partition 15	3586,3582,3581,3580,3578
Partition 16	3536,3534,3535,3533,3593
Partition 17	3557,3558,3585,3584,3583
Partition 18	3525,3526,3579,3592,3591,3590
