cut	63
Partition 0	7500,7502,7503,7504
Partition 1	7505,7531,7533,7532
Partition 2	7569,7540,7541,7581,7582
Partition 3	7539,7536,7535,7534
Partition 4	7509,7510,7523,7574
Partition 5	7576,7577,7496,7524,7525
Partition 6	7585,7584,7586,7587
Partition 7	7575,7580,7588,7589
Partition 8	7595,7594,7591,7592,7593
Partition 9	7546,7526,7527,7497
Partition 10	7578,7547,7548,7579
Partition 11	7583,7493,7521,7549,7522
Partition 12	7520,7519,7517,7518
Partition 13	7501,7498,7499,7545
Partition 14	7513,7491,7511,7512,7565
Partition 15	7507,7560,7508,7561
Partition 16	7550,7559,7571,7570,7572
Partition 17	7562,7573,7564,7563,7590
Partition 18	7528,7529,7530
Partition 19	7490,7542,7544,7543
Partition 20	7506,7514,7515,7492,7516
Partition 21	7568,7566,7567,7554
Partition 22	7494,7537,7555,7538,7556
Partition 23	7557,7553,7551,7552,7495,7558
