cut	68
Partition 0	3531,3532
Partition 1	3611,3610,3609
Partition 2	3547,3549,3548
Partition 3	3558,3559,3563
Partition 4	3561,3564,3562
Partition 5	3527,3520,3528
Partition 6	3524,3551,3550
Partition 7	3522,3589,3606
Partition 8	3598,3605,3604
Partition 9	3594,3595,3596
Partition 10	3565,3566,3597
Partition 11	3556,3570,3555
Partition 12	3569,3568,3567
Partition 13	3552,3553,3554
Partition 14	3571,3608,3607
Partition 15	3537,3546,3545
Partition 16	3539,3540,3544
Partition 17	3526,3592,3593
Partition 18	3536,3534,3535,3533
Partition 19	3572,3573
Partition 20	3574,3575,3576
Partition 21	3542,3523,3543
Partition 22	3530,3529,3577
Partition 23	3580,3601,3602
Partition 24	3600,3603,3578
Partition 25	3582,3581,3579
Partition 26	3586,3587,3588
Partition 27	3521,3538,3560
Partition 28	3541,3599,3525
Partition 29	3583,3591,3590
Partition 30	3557,3585,3584
